timestep,parent,callsign,id,side,x,y,z,psi,theta,phi,v,track_range,track_ata,track_aa,track_azimuth,track_elevation,start_time,total_time,sensor_mode,radar_track,rwr_track,detected,spiked,in_range,in_fov
00.00,viper,cobra,200,2,20000.000,03.028,5000.000,180.000,00.000,00.000,300.000,50000.000,-0.004,-179.996,00.004,90.000,00.000,00.100,SensorMode.SEARCH,1,0,0,0,1,1
00.00,cobra,viper,100,1,-30000.000,-0.179,5000.000,00.000,00.000,00.000,300.000,50000.000,-0.004,-179.996,00.004,90.000,00.000,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,viper,cobra,200,2,19970.000,03.028,5000.000,180.000,00.000,00.000,300.000,49940.000,-0.004,-179.996,00.004,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.10,cobra,viper,100,1,-29970.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49940.000,-0.004,-179.996,00.004,90.000,00.100,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,viper,cobra,200,2,19940.000,03.028,5000.000,180.000,00.000,00.000,300.000,49880.000,-0.004,-179.996,00.004,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.20,cobra,viper,100,1,-29940.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49880.000,-0.004,-179.996,00.004,90.000,00.200,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,viper,cobra,200,2,19910.000,03.028,5000.000,180.000,00.000,00.000,300.000,49820.000,-0.004,-179.996,00.004,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.30,cobra,viper,100,1,-29910.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49820.000,-0.004,-179.996,00.004,90.000,00.300,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.40,viper,cobra,200,2,19880.000,03.028,5000.000,180.000,00.000,00.000,300.000,49760.000,-0.004,-179.996,00.004,90.000,00.400,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.40,cobra,viper,100,1,-29880.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49760.000,-0.004,-179.996,00.004,90.000,00.400,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.50,viper,cobra,200,2,19850.000,03.028,5000.000,180.000,00.000,00.000,300.000,49700.000,-0.004,-179.996,00.004,90.000,00.500,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.50,cobra,viper,100,1,-29850.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49700.000,-0.004,-179.996,00.004,90.000,00.500,00.100,SensorMode.SEARCH,1,1,1,0,1,1
00.60,viper,cobra,200,2,19820.000,03.028,5000.000,180.000,00.000,00.000,300.000,49640.000,-0.004,-179.996,00.004,90.000,00.600,00.100,SensorMode.STT,1,1,1,0,1,1
00.60,cobra,viper,100,1,-29820.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49640.000,-0.004,-179.996,00.004,90.000,00.600,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.70,viper,cobra,200,2,19790.000,03.028,5000.000,180.000,00.000,00.000,300.000,49580.000,-0.004,-179.996,00.004,90.000,00.700,00.100,SensorMode.STT,1,1,1,0,1,1
00.70,cobra,viper,100,1,-29790.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49580.000,-0.004,-179.996,00.004,90.000,00.700,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.80,viper,cobra,200,2,19760.000,03.028,5000.000,180.000,00.000,00.000,300.000,49520.000,-0.004,-179.996,00.004,90.000,00.800,00.100,SensorMode.STT,1,1,1,0,1,1
00.80,cobra,viper,100,1,-29760.000,-0.179,5000.000,00.000,00.000,00.000,300.000,49520.000,-0.004,-179.996,00.004,90.000,00.800,00.100,SensorMode.SEARCH,1,1,1,1,1,1
00.90,viper,cobra,200,2,19730.000,03.028,5000.000,180.000,00.000,00.000,300.000,49460.000,-0.004,-179.996,00.004,90.000,00.900,00.100,SensorMode.STT,1,1,1,0,1,1
00.90,cobra,viper,100,1,-29730.000,-0.179,5000.000,00.000,00.000,-0.785,300.000,49460.000,-0.004,-179.996,00.004,90.000,00.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.00,viper,cobra,200,2,19700.000,03.028,5000.000,180.000,00.000,00.000,300.000,49400.000,-0.006,-179.996,00.006,90.000,01.000,00.100,SensorMode.STT,1,1,1,1,1,1
01.00,cobra,viper,100,1,-29700.000,-0.180,5000.000,359.997,00.000,-1.561,300.000,49400.000,-0.004,-179.994,00.004,90.000,01.000,00.100,SensorMode.STT,1,1,1,1,1,1
01.10,viper,cobra,200,2,19670.000,03.028,5000.000,180.000,00.000,00.000,300.000,49340.000,-0.011,-179.996,00.011,90.000,01.100,00.100,SensorMode.STT,1,1,1,1,1,1
01.10,cobra,viper,100,1,-29670.000,-0.184,5000.000,359.992,00.000,-2.330,300.000,49340.000,-0.004,-179.989,00.004,90.000,01.100,00.100,SensorMode.STT,1,1,1,1,1,1
01.20,viper,cobra,200,2,19640.000,03.028,5000.000,180.000,00.000,-0.785,300.000,49280.000,-0.019,-179.996,00.019,90.000,01.200,00.100,SensorMode.STT,1,1,1,1,1,1
01.20,cobra,viper,100,1,-29640.000,-0.192,5000.000,359.985,00.000,-3.092,300.000,49280.000,-0.004,-179.981,00.004,90.000,01.200,00.100,SensorMode.STT,1,1,1,1,1,1
01.30,viper,cobra,200,2,19610.000,03.029,5000.000,179.997,00.000,-1.561,300.000,49220.000,-0.029,-179.994,00.029,90.000,01.300,00.100,SensorMode.STT,1,1,1,1,1,1
01.30,cobra,viper,100,1,-29610.000,-0.205,5000.000,359.975,00.000,-3.845,300.000,49220.000,-0.006,-179.971,00.006,90.000,01.300,00.100,SensorMode.STT,1,1,1,1,1,1
01.40,viper,cobra,200,2,19580.000,03.033,5000.000,179.992,00.000,-2.330,300.000,49160.000,-0.042,-179.989,00.042,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.40,cobra,viper,100,1,-29580.000,-0.225,5000.000,359.962,00.000,-4.592,300.000,49160.000,-0.011,-179.958,00.011,90.000,01.400,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,viper,cobra,200,2,19550.000,03.041,5000.000,179.985,00.000,-3.092,300.000,49100.000,-0.057,-179.981,00.057,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.50,cobra,viper,100,1,-29550.000,-0.253,5000.000,359.947,00.000,-5.330,300.000,49100.000,-0.019,-179.943,00.019,90.000,01.500,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,viper,cobra,200,2,19520.000,03.055,5000.000,179.975,00.000,-3.845,300.000,49040.000,-0.074,-179.971,00.074,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.60,cobra,viper,100,1,-29520.000,-0.290,5000.000,359.929,00.000,-6.062,300.000,49040.000,-0.029,-179.926,00.029,90.000,01.600,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,viper,cobra,200,2,19490.000,03.075,5000.000,179.962,00.000,-4.592,300.000,48980.000,-0.094,-179.958,00.094,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.70,cobra,viper,100,1,-29490.000,-0.337,5000.000,359.910,00.000,-6.786,300.000,48980.000,-0.042,-179.906,00.042,90.000,01.700,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,viper,cobra,200,2,19460.000,03.102,5000.000,179.947,00.000,-5.330,300.000,48920.000,-0.117,-179.943,00.117,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.80,cobra,viper,100,1,-29460.000,-0.396,5000.000,359.887,00.000,-7.502,300.000,48920.000,-0.057,-179.883,00.057,90.000,01.800,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,viper,cobra,200,2,19430.000,03.139,5000.000,179.929,00.000,-6.062,300.000,48860.000,-0.142,-179.925,00.142,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
01.90,cobra,viper,100,1,-29430.000,-0.468,5000.000,359.863,00.000,-8.212,300.000,48860.000,-0.075,-179.858,00.075,90.000,01.900,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,viper,cobra,200,2,19400.000,03.187,5000.000,179.910,00.000,-6.786,300.000,48800.001,-0.169,-179.905,00.169,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.00,cobra,viper,100,1,-29400.000,-0.554,5000.000,359.836,00.000,-8.915,300.000,48800.001,-0.095,-179.831,00.095,90.000,02.000,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,viper,cobra,200,2,19370.000,03.246,5000.000,179.887,00.000,-7.502,300.000,48740.001,-0.198,-179.883,00.198,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.10,cobra,viper,100,1,-29370.001,-0.656,5000.000,359.806,00.000,-9.610,300.000,48740.001,-0.117,-179.802,00.117,90.000,02.100,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,viper,cobra,200,2,19340.000,03.318,5000.000,179.863,00.000,-8.212,300.000,48680.001,-0.230,-179.858,00.230,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.20,cobra,viper,100,1,-29340.001,-0.774,5000.000,359.775,00.000,-10.299,300.000,48680.001,-0.142,-179.770,00.142,90.000,02.200,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,viper,cobra,200,2,19310.000,03.404,5000.000,179.836,00.000,-8.915,300.000,48620.002,-0.265,-179.831,00.265,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.30,cobra,viper,100,1,-29310.001,-0.910,5000.000,359.740,00.000,-10.980,300.000,48620.002,-0.169,-179.735,00.169,90.000,02.300,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,viper,cobra,200,2,19280.001,03.505,5000.000,179.806,00.000,-9.610,300.000,48560.002,-0.301,-179.801,00.301,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.40,cobra,viper,100,1,-29280.001,-1.064,5000.000,359.704,00.000,-11.655,300.000,48560.002,-0.199,-179.699,00.199,90.000,02.400,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,viper,cobra,200,2,19250.001,03.623,5000.000,179.775,00.000,-10.299,300.000,48500.003,-0.340,-179.769,00.340,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.50,cobra,viper,100,1,-29250.002,-1.240,5000.000,359.666,00.000,-12.323,300.000,48500.003,-0.231,-179.660,00.231,90.000,02.500,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,viper,cobra,200,2,19220.001,03.759,5000.000,179.740,00.000,-10.980,300.000,48440.004,-0.382,-179.734,00.382,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
02.60,cobra,viper,100,1,-29220.003,-1.436,5000.000,359.625,00.000,-12.985,300.000,48440.004,-0.266,-179.618,00.266,90.000,02.600,00.100,SensorMode.STT,1,1,1,1,1,1
02.70,viper,cobra,200,2,19190.001,03.914,5000.000,179.704,00.000,-11.655,300.000,48380.005,-0.425,-179.698,00.425,90.000,02.700,00.100,SensorMode.STT,1,1,1,1,1,1
